,Date,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight,Year,Month,Day,Species_no_wnv_bug,Species_wnv_bug
6117,2011-06-10,10,903,41.957799,-87.930995,5,1,0,69,51,60,-7,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,910,2011,6,10,0,1
6118,2011-06-10,51,223,41.973845000000004,-87.805059,9,2,0,69,51,60,-7,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,910,2011,6,10,0,1
6119,2011-06-10,13,230,41.904194,-87.756155,9,4,0,69,51,60,-7,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,910,2011,6,10,1,0
6120,2011-06-10,17,232,41.912563,-87.66805500000001,9,6,0,69,51,60,-7,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,910,2011,6,10,0,1
6121,2011-06-10,17,232,41.912563,-87.66805500000001,9,5,0,69,51,60,-7,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,910,2011,6,10,1,0
6122,2011-06-17,41,002,41.95469,-87.800991,9,14,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6123,2011-06-17,25,046,41.891118,-87.65449100000001,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6124,2011-06-17,11,048,41.867108,-87.654224,8,6,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6125,2011-06-17,11,048,41.867108,-87.654224,8,7,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6126,2011-06-17,22,054,41.921965,-87.632085,8,15,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6127,2011-06-17,22,054,41.921965,-87.632085,8,5,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6128,2011-06-17,22,054,41.921965,-87.632085,8,8,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6129,2011-06-17,17,094,41.720848,-87.666014,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6130,2011-06-17,75,148,42.01743,-87.68776899999999,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6131,2011-06-17,89,159,41.732984,-87.649642,8,7,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6132,2011-06-17,36,011,41.944869,-87.832763,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6133,2011-06-17,58,028,41.986921,-87.689778,9,9,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6134,2011-06-17,50,031,41.801497999999995,-87.763416,9,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6135,2011-06-17,50,031,41.801497999999995,-87.763416,9,9,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6136,2011-06-17,11,090,41.868077,-87.666901,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6137,2011-06-17,11,090,41.868077,-87.666901,9,8,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6138,2011-06-17,42,135,41.662014,-87.72460799999999,8,33,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6139,2011-06-17,42,135,41.662014,-87.72460799999999,8,34,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6140,2011-06-17,43,145,41.878114000000004,-87.629798,3,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6141,2011-06-17,28,147,41.932094,-87.700117,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6142,2011-06-17,28,147,41.932094,-87.700117,8,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6143,2011-06-17,28,147,41.932094,-87.700117,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6144,2011-06-17,70,151,41.916265,-87.800515,8,23,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6145,2011-06-17,70,151,41.916265,-87.800515,8,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6146,2011-06-17,25,152,41.846075,-87.716277,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6147,2011-06-17,25,152,41.846075,-87.716277,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6148,2011-06-17,37,218,41.948167,-87.730698,8,15,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6149,2011-06-17,37,218,41.948167,-87.730698,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6150,2011-06-17,45,220,41.963976,-87.69181,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6151,2011-06-17,46,003,41.964242,-87.757639,8,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6152,2011-06-17,70,008,42.008314,-87.77792099999999,9,11,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6153,2011-06-17,70,008,42.008314,-87.77792099999999,9,43,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6154,2011-06-17,11,047,41.868142,-87.696269,9,16,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6155,2011-06-17,11,047,41.868142,-87.696269,9,21,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6156,2011-06-17,61,013,41.923738,-87.785288,9,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6157,2011-06-17,61,013,41.923738,-87.785288,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6158,2011-06-17,33,144,41.94016,-87.794896,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6159,2011-06-17,33,144,41.94016,-87.794896,9,7,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6160,2011-06-17,60,017,41.960615999999995,-87.777189,9,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6161,2011-06-17,33,095,41.704336,-87.70373599999999,8,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6162,2011-06-17,17,039,41.911823999999996,-87.726737,9,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6163,2011-06-17,17,039,41.911823999999996,-87.726737,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6164,2011-06-17,22,061,41.801179,-87.679447,8,6,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6165,2011-06-17,22,061,41.801179,-87.679447,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6166,2011-06-17,52,065,41.778296999999995,-87.752411,9,7,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6167,2011-06-17,67,066,41.77166,-87.703047,8,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6168,2011-06-17,22,069,41.768388,-87.678649,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6169,2011-06-17,10,073,41.773215,-87.60088,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6170,2011-06-17,10,073,41.773215,-87.60088,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6171,2011-06-17,39,074,41.822536,-87.66634300000001,9,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6172,2011-06-17,71,079,41.766202,-87.562889,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6173,2011-06-17,77,080,41.754676,-87.612922,9,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6174,2011-06-17,77,080,41.754676,-87.612922,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6175,2011-06-17,50,082,41.803422999999995,-87.642984,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6176,2011-06-17,52,114,41.798697,-87.736812,8,19,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6177,2011-06-17,52,114,41.798697,-87.736812,8,41,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6178,2011-06-17,63,155,41.776156,-87.778927,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6179,2011-06-17,37,063,41.82561,-87.726549,9,15,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6180,2011-06-17,12,115,41.673408,-87.599862,5,7,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6181,2011-06-17,12,115,41.673408,-87.599862,5,31,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6182,2011-06-17,12,115,41.673408,-87.599862,5,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6183,2011-06-17,10,138,41.726465000000005,-87.585413,5,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6184,2011-06-17,13,200,41.678618,-87.559308,5,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6185,2011-06-17,13,200,41.678618,-87.559308,5,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6186,2011-06-17,37,212,41.680946,-87.535198,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6187,2011-06-17,37,212,41.680946,-87.535198,8,9,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6188,2011-06-17,37,212,41.680946,-87.535198,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6189,2011-06-17,24,128,41.704572,-87.56566600000001,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6190,2011-06-17,24,128,41.704572,-87.56566600000001,8,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6191,2011-06-17,58,027,41.984809000000006,-87.728492,8,5,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6192,2011-06-17,58,027,41.984809000000006,-87.728492,8,24,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6193,2011-06-17,58,027,41.984809000000006,-87.728492,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6194,2011-06-17,40,221,41.659112,-87.53869300000001,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6195,2011-06-17,40,221,41.659112,-87.53869300000001,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6196,2011-06-17,91,009,41.992478000000006,-87.862995,8,9,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6197,2011-06-17,91,009,41.992478000000006,-87.862995,8,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6198,2011-06-17,10,900,41.974689,-87.890615,9,10,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6199,2011-06-17,10,900,41.974689,-87.890615,9,6,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6200,2011-06-17,10,900,41.974689,-87.890615,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6201,2011-06-17,10,900,41.974689,-87.890615,9,5,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6202,2011-06-17,10,900,41.974689,-87.890615,9,27,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6203,2011-06-17,10,900,41.974689,-87.890615,9,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6204,2011-06-17,10,900,41.974689,-87.890615,9,22,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6205,2011-06-17,10,900,41.974689,-87.890615,9,6,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6206,2011-06-17,10,900,41.974689,-87.890615,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6207,2011-06-17,10,900,41.974689,-87.890615,9,50,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6208,2011-06-17,10,900,41.974689,-87.890615,9,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6209,2011-06-17,10,900,41.974689,-87.890615,9,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6210,2011-06-17,10,900,41.974689,-87.890615,9,21,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6211,2011-06-17,10,900,41.974689,-87.890615,9,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6212,2011-06-17,10,903,41.957799,-87.930995,5,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6213,2011-06-17,10,903,41.957799,-87.930995,5,13,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6214,2011-06-17,48,222,41.925197999999995,-87.746381,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6215,2011-06-17,48,222,41.925197999999995,-87.746381,8,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6216,2011-06-17,51,223,41.973845000000004,-87.805059,9,33,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6217,2011-06-17,82,225,41.743402,-87.731435,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6218,2011-06-17,17,224,41.947227000000005,-87.67145699999999,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6219,2011-06-17,17,224,41.947227000000005,-87.67145699999999,9,5,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6220,2011-06-17,90,226,41.793818,-87.654234,5,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6221,2011-06-17,13,230,41.904194,-87.756155,9,16,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6222,2011-06-17,13,230,41.904194,-87.756155,9,10,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6223,2011-06-17,51,035,41.763733,-87.742302,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6224,2011-06-17,51,035,41.763733,-87.742302,8,6,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6225,2011-06-17,58,231,41.98728,-87.666066,8,1,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6226,2011-06-17,17,232,41.912563,-87.66805500000001,9,4,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6227,2011-06-17,17,232,41.912563,-87.66805500000001,9,2,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,1,0
6228,2011-06-17,42,235,41.776428,-87.627096,8,3,0,82,60,71,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,0,0,0,0,0,0,0,0,0,0,0,913,2011,6,17,0,1
6229,2011-06-24,41,002,41.95469,-87.800991,9,4,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6230,2011-06-24,41,002,41.95469,-87.800991,9,5,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6231,2011-06-24,22,054,41.921965,-87.632085,8,13,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6232,2011-06-24,22,054,41.921965,-87.632085,8,31,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6233,2011-06-24,22,054,41.921965,-87.632085,8,6,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6234,2011-06-24,22,054,41.921965,-87.632085,8,1,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6235,2011-06-24,89,159,41.732984,-87.649642,8,1,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6236,2011-06-24,36,011,41.944869,-87.832763,8,8,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6237,2011-06-24,36,011,41.944869,-87.832763,8,9,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6238,2011-06-24,36,011,41.944869,-87.832763,8,1,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6239,2011-06-24,58,028,41.986921,-87.689778,9,15,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6240,2011-06-24,58,028,41.986921,-87.689778,9,19,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6241,2011-06-24,14,033,41.906638,-87.701431,9,9,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6242,2011-06-24,14,033,41.906638,-87.701431,9,9,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6243,2011-06-24,10,089,41.723195000000004,-87.64997,5,4,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
6244,2011-06-24,10,089,41.723195000000004,-87.64997,5,1,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6245,2011-06-24,42,135,41.662014,-87.72460799999999,8,1,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,1,0
6246,2011-06-24,43,145,41.878114000000004,-87.629798,3,1,0,68,60,64,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,0,0,0,0,0,0,0,0,0,0,0,914,2011,6,24,0,1
