,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_BR,CodeSum_DZ,CodeSum_DZ BR,CodeSum_RA,CodeSum_RA BR,CodeSum_RA DZ,CodeSum_RA DZ BR,CodeSum_TS,CodeSum_TS BR,CodeSum_TS RA,CodeSum_TS RA BR,Daylight
3889,2009-06-02,CULEX PIPIENS,50,T031,41.801497999999995,-87.763416,9,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3890,2009-06-02,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3891,2009-06-02,CULEX PIPIENS/RESTUANS,10,T089,41.723195000000004,-87.64997,5,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3892,2009-06-02,CULEX RESTUANS,10,T089,41.723195000000004,-87.64997,5,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3893,2009-06-02,CULEX PIPIENS,10,T089,41.723195000000004,-87.64997,5,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3894,2009-06-02,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,9,11,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3895,2009-06-02,CULEX RESTUANS,11,T090,41.868077,-87.666901,9,8,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3896,2009-06-02,CULEX PIPIENS,11,T090,41.868077,-87.666901,9,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3897,2009-06-02,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.72460799999999,8,25,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3898,2009-06-02,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.72460799999999,8,36,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3899,2009-06-02,CULEX RESTUANS,42,T135,41.662014,-87.72460799999999,8,16,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3900,2009-06-02,CULEX PIPIENS,42,T135,41.662014,-87.72460799999999,8,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3901,2009-06-02,CULEX PIPIENS/RESTUANS,28,T147,41.932094,-87.700117,8,10,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3902,2009-06-02,CULEX RESTUANS,28,T147,41.932094,-87.700117,8,10,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3903,2009-06-02,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,14,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3904,2009-06-02,CULEX RESTUANS,70,T151,41.916265,-87.800515,8,12,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3905,2009-06-02,CULEX PIPIENS,70,T151,41.916265,-87.800515,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3906,2009-06-02,CULEX RESTUANS,25,T152,41.846075,-87.716277,9,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3907,2009-06-02,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3908,2009-06-02,CULEX RESTUANS,35,T158,41.682587,-87.707973,9,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3909,2009-06-02,CULEX PIPIENS/RESTUANS,45,T220,41.963976,-87.69181,9,13,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3910,2009-06-02,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,50,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3911,2009-06-02,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,50,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3912,2009-06-02,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,13,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3913,2009-06-02,CULEX RESTUANS,46,T003,41.964242,-87.757639,8,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3914,2009-06-02,CULEX PIPIENS/RESTUANS,70,T008,42.008314,-87.77792099999999,9,12,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3915,2009-06-02,CULEX RESTUANS,70,T008,42.008314,-87.77792099999999,9,11,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3916,2009-06-02,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,9,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3917,2009-06-02,CULEX PIPIENS/RESTUANS,12,T018,42.010412,-87.66214000000001,8,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3918,2009-06-02,CULEX RESTUANS,12,T018,42.010412,-87.66214000000001,8,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3919,2009-06-02,CULEX PIPIENS/RESTUANS,10,T030,41.899229999999996,-87.716788,9,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3920,2009-06-02,CULEX PIPIENS,10,T030,41.899229999999996,-87.716788,9,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3921,2009-06-02,CULEX PIPIENS/RESTUANS,11,T160,41.903002,-87.68826700000001,8,6,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3922,2009-06-02,CULEX RESTUANS,11,T160,41.903002,-87.68826700000001,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3923,2009-06-02,CULEX PIPIENS,11,T160,41.903002,-87.68826700000001,8,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3924,2009-06-02,CULEX PIPIENS/RESTUANS,60,T017,41.960615999999995,-87.777189,9,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3925,2009-06-02,CULEX RESTUANS,60,T017,41.960615999999995,-87.777189,9,10,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3926,2009-06-02,CULEX PIPIENS/RESTUANS,33,T095,41.704336,-87.70373599999999,8,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3927,2009-06-02,CULEX RESTUANS,33,T095,41.704336,-87.70373599999999,8,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3928,2009-06-02,CULEX PIPIENS/RESTUANS,17,T039,41.911823999999996,-87.726737,9,6,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3929,2009-06-02,CULEX RESTUANS,17,T039,41.911823999999996,-87.726737,9,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3930,2009-06-02,CULEX PIPIENS,17,T039,41.911823999999996,-87.726737,9,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3931,2009-06-02,CULEX PIPIENS/RESTUANS,22,T061,41.801179,-87.679447,8,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3932,2009-06-02,CULEX PIPIENS/RESTUANS,35,T062,41.800737,-87.71188000000001,8,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3933,2009-06-02,CULEX RESTUANS,35,T062,41.800737,-87.71188000000001,8,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3934,2009-06-02,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,11,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3935,2009-06-02,CULEX RESTUANS,67,T066,41.77166,-87.703047,8,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3936,2009-06-02,CULEX RESTUANS,22,T069,41.768388,-87.678649,8,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3937,2009-06-02,CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3938,2009-06-02,CULEX RESTUANS,10,T073,41.773215,-87.60088,8,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3939,2009-06-02,CULEX PIPIENS,10,T073,41.773215,-87.60088,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3940,2009-06-02,CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.66634300000001,9,11,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3941,2009-06-02,CULEX RESTUANS,39,T074,41.822536,-87.66634300000001,9,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3942,2009-06-02,CULEX PIPIENS,39,T074,41.822536,-87.66634300000001,9,4,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3943,2009-06-02,CULEX PIPIENS/RESTUANS,50,T082,41.803422999999995,-87.642984,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3944,2009-06-02,CULEX RESTUANS,50,T082,41.803422999999995,-87.642984,8,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3945,2009-06-02,CULEX RESTUANS,79,T083,41.754292,-87.590773,9,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3946,2009-06-02,CULEX PIPIENS/RESTUANS,52,T114,41.798697,-87.736812,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3947,2009-06-02,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3948,2009-06-02,CULEX RESTUANS,63,T155,41.776156,-87.778927,9,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3949,2009-06-02,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,13,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3950,2009-06-02,CULEX RESTUANS,37,T063,41.82561,-87.726549,9,8,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3951,2009-06-02,CULEX PIPIENS,37,T063,41.82561,-87.726549,9,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3952,2009-06-02,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3953,2009-06-02,CULEX RESTUANS,12,T115,41.673408,-87.599862,5,16,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3954,2009-06-02,CULEX PIPIENS,12,T115,41.673408,-87.599862,5,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3955,2009-06-02,CULEX PIPIENS/RESTUANS,13,T209,41.740641,-87.546587,5,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3956,2009-06-02,CULEX RESTUANS,13,T209,41.740641,-87.546587,5,5,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3957,2009-06-02,CULEX PIPIENS/RESTUANS,37,T212,41.680946,-87.535198,8,2,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3958,2009-06-02,CULEX RESTUANS,24,T128,41.704572,-87.56566600000001,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3959,2009-06-02,CULEX RESTUANS,10,T102,41.750498,-87.605294,5,3,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3960,2009-06-02,CULEX RESTUANS,40,T221,41.659112,-87.53869300000001,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3961,2009-06-02,CULEX PIPIENS/RESTUANS,91,T009,41.992478000000006,-87.862995,8,9,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3962,2009-06-02,CULEX TERRITANS,91,T009,41.992478000000006,-87.862995,8,1,0,60,48,54,-10,46,50,11,0,0.12,29.36,30.09,7.4,3,8.0,0,0,0,0,1,0,0,0,0,0,0,901
3963,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,22,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3964,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,50,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3965,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,21,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3966,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,27,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3967,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,35,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3968,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,49,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3969,2009-06-03,CULEX PIPIENS/RESTUANS,10,T900,41.974689,-87.890615,9,50,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3970,2009-06-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,14,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3971,2009-06-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,19,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3972,2009-06-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,9,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3973,2009-06-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,11,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3974,2009-06-03,CULEX RESTUANS,10,T900,41.974689,-87.890615,9,27,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3975,2009-06-03,CULEX PIPIENS/RESTUANS,10,T903,41.957799,-87.930995,5,11,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3976,2009-06-03,CULEX RESTUANS,10,T903,41.957799,-87.930995,5,3,0,61,43,52,-12,39,46,13,0,0.0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,903
3977,2009-06-05,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3978,2009-06-05,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,4,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3979,2009-06-05,CULEX RESTUANS,25,T046,41.891118,-87.65449100000001,8,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3980,2009-06-05,CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,12,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3981,2009-06-05,CULEX RESTUANS,11,T048,41.867108,-87.654224,8,9,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3982,2009-06-05,CULEX PIPIENS/RESTUANS,11,T049,41.896282,-87.655232,8,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3983,2009-06-05,CULEX PIPIENS/RESTUANS,17,T094,41.720848,-87.666014,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3984,2009-06-05,CULEX RESTUANS,17,T094,41.720848,-87.666014,9,6,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3985,2009-06-05,CULEX PIPIENS,17,T094,41.720848,-87.666014,9,2,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3986,2009-06-05,CULEX PIPIENS/RESTUANS,15,T153,41.907645,-87.760886,8,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3987,2009-06-05,CULEX RESTUANS,15,T153,41.907645,-87.760886,8,2,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3988,2009-06-05,CULEX PIPIENS/RESTUANS,89,T159,41.732984,-87.649642,8,4,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3989,2009-06-05,CULEX RESTUANS,89,T159,41.732984,-87.649642,8,5,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3990,2009-06-05,CULEX PIPIENS,89,T159,41.732984,-87.649642,8,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3991,2009-06-05,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,7,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3992,2009-06-05,CULEX RESTUANS,36,T011,41.944869,-87.832763,8,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3993,2009-06-05,CULEX PIPIENS/RESTUANS,58,T028,41.986921,-87.689778,9,2,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3994,2009-06-05,CULEX RESTUANS,58,T028,41.986921,-87.689778,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3995,2009-06-05,CULEX PIPIENS/RESTUANS,50,T031,41.801497999999995,-87.763416,9,3,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3996,2009-06-05,CULEX RESTUANS,50,T031,41.801497999999995,-87.763416,9,10,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3997,2009-06-05,CULEX PIPIENS,50,T031,41.801497999999995,-87.763416,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3998,2009-06-05,CULEX PIPIENS/RESTUANS,14,T033,41.906638,-87.701431,9,2,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
3999,2009-06-05,CULEX RESTUANS,14,T033,41.906638,-87.701431,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4000,2009-06-05,CULEX RESTUANS,10,T089,41.723195000000004,-87.64997,5,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4001,2009-06-05,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4002,2009-06-05,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.72460799999999,8,24,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4003,2009-06-05,CULEX RESTUANS,42,T135,41.662014,-87.72460799999999,8,31,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4004,2009-06-05,CULEX PIPIENS,42,T135,41.662014,-87.72460799999999,8,3,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4005,2009-06-05,CULEX PIPIENS/RESTUANS,28,T147,41.932094,-87.700117,8,3,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4006,2009-06-05,CULEX RESTUANS,28,T147,41.932094,-87.700117,8,4,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4007,2009-06-05,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,7,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4008,2009-06-05,CULEX RESTUANS,70,T151,41.916265,-87.800515,8,2,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4009,2009-06-05,CULEX RESTUANS,25,T152,41.846075,-87.716277,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4010,2009-06-05,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,5,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4011,2009-06-05,CULEX RESTUANS,35,T158,41.682587,-87.707973,9,1,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
4012,2009-06-05,CULEX PIPIENS/RESTUANS,37,T218,41.948167,-87.730698,8,2,0,79,44,62,-3,44,54,3,0,0.0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,906
